State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Public Library Definition,Legal Basis,Administrative Structure,Interlibrary Relationship,Service Population,Service Population Without Duplicates,Central Libraries,Branch Libraries,Bookmobiles,MLS Librarians,Librarians,Employees,Total Staff,Local Government Operating Revenue,State Government Operating Revenue,Federal Government Operating Revenue,Other Operating Revenue,Total Operating Revenue,Salaries,Benefits,Total Staff Expenditures,Print Collection Expenditures,Digital Collection Expenditures,Other Collection Expenditures,Total Collection Expenditures,Other Operating Expenditures,Total Operating Expenditures,Local Government Capital Revenue,State Government Capital Revenue,Federal Government Capital Revenue,Other Capital Revenue,Total Capital Revenue,Total Capital Expenditures,Print Collection,Digital Collection,Audio Collection,Downloadable Audio,Physical Video,Downloadable Video,Local Cooperative Agreements,State Licensed Databases,Total Licensed Databases,Print Subscriptions,Hours Open,Library Visits,Reference Transactions,Registered Users,Circulation Transactions,Interlibrary Loans Provided,Interlibrary Loans Received,Library Programs,Children’s Programs,Young Adult Programs,Library Program Audience,Children’s Program Audience,Young Adult Program Audience,Public Internet Computers,Internet Computer Use,Wireless Internet Sessions,Start Date,End Date
IL,IL0255,2015,INDIAN TRAILS PUBLIC LIBRARY DISTRICT,355 SOUTH SCHOENBECK ROAD,WHEELING,60090,-87.946519,42.13293,17,31,COOK,5246456,Y,LD,MO,ME,67010,66813,1,1,0,14.31,14.31,51.84,66.15,6800606,225730,0,130901,7157237,2837750,822405,3660155,365902,426892,133432,926226,1022264,5608645,0,0,0,0,0,228605,167738,48000,16966,125000,34085,11000,37,22,59,325,5724,374941,91170,46045,1266922,3849,6235,1689,824,69,44032,28260,872,90,102725,-1,07/01/2013,06/30/2014
IL,IL0256,2015,ITASCA COMMUNITY LIBRARY,500 WEST IRVING PARK ROAD,ITASCA,60143,-88.019999,41.971422,17,43,DUPAGE,932708,Y,CI,SO,ME,8649,8624,1,0,0,5.43,9.13,6.91,16.04,1348532,45214,4452,35349,1433547,671016,199103,870119,65438,12861,20903,99202,394220,1363541,205679,87500,0,0,293179,62530,77145,10951,5311,8968,4944,149,26,22,48,174,3366,94089,8649,3941,133836,18926,7725,483,366,0,11244,10046,0,21,13969,-1,05/01/2013,04/30/2014
IL,IL0257,2015,JACKSONVILLE PUBLIC LIBRARY,201 WEST COLLEGE AVENUE,JACKSONVILLE,62650,-90.230223,39.73247,17,137,MORGAN,34929,Y,CI,SO,ME,19446,19389,1,0,0,2,5,4.45,9.45,520455,89984,0,103060,713499,296937,72496,369433,77262,5151,20603,103016,157679,630128,0,0,0,0,0,204287,89681,2000,5370,1544,4789,0,8,22,30,142,3250,137000,27961,6863,142108,5897,7274,341,250,36,5550,4250,350,12,45000,-1,01/01/2013,12/31/2013
IL,IL0258,2015,JERSEYVILLE PUBLIC LIBRARY,105 NORTH LIBERTY STREET,JERSEYVILLE,62052,-90.330775,39.118558,17,83,JERSEY,22571,Y,CI,SO,ME,8465,8440,1,0,0,0,3.9,3.25,7.15,395086,19609,0,41995,456690,199724,80120,279844,32016,11155,21361,64532,102666,447042,76000,0,0,0,76000,27384,50503,30277,942,1872,4065,0,18,22,40,110,3501,80998,6173,3566,112025,21431,21489,174,119,18,5271,3492,172,24,16966,-1,05/01/2013,04/30/2014
IL,IL0259,2015,JOHNSBURG PUBLIC LIBRARY DISTRICT,3000 NORTH JOHNSBURG ROAD,JOHNSBURG,60051,-88.236467,42.381088,17,111,MCHENRY,307283,Y,LD,SO,ME,12421,12385,1,0,0,1.5,3,4.46,7.46,574295,12764,7206,18429,612694,271137,55821,326958,45871,28940,12601,87412,154899,569269,0,0,0,17,17,6396,52804,22534,5964,3107,3295,93,14,22,36,79,3600,74563,1508,8370,92882,6318,2559,290,173,53,4234,2751,320,18,5460,-1,07/01/2013,06/30/2014
IL,IL0260,2015,JOHNSTON CITY PUBLIC LIBRARY,506 WASHINGTON AVENUE,JOHNSTON CITY,62951,-88.9266308,37.816027,17,199,WILLIAMSON,67008,Y,CI,SO,ME,3543,3533,1,0,0,0,0.95,0.45,1.4,36887,13474,582,6676,57619, , , ,1500,0,506,2006, ,45561,0,0,0,0,0,0,16197,0,496,0,272,0,0,22,22,8,1872,13936,1352,1172,10358,0,1023,27,27,0,634,634,0,8,2650,-1,05/01/2013,04/30/2014
IL,IL0261,2015,JOLIET PUBLIC LIBRARY,150 NORTH OTTAWA STREET,JOLIET,60432,-88.0829973,41.5268789,17,197,WILL,685419,Y,CI,MO,ME,147433,147001,1,1,0,15.58,16.58,65.08,81.66,5719286,170010,16247,167889,6073432,2962574,1245499,4208073,386181,203241,42980,632402,564578,5405053,0,0,0,0,0,251989,445322,8500,16557,1100,8728,0,25,22,47,361,6712,394557,84208,44533,768282,102408,35086,1916,1705,88,47554,45264,1183,122,118338,-1,01/01/2013,12/31/2013
IL,IL0262,2015,JONESBORO PUBLIC LIBRARY,412 SOUTH MAIN STREET,JONESBORO,62952,-89.2683901,37.4479353,17,181,UNION,17447,Y,CI,SO,ME,1821,1816,1,0,0,0,0.5,0,0.5,9108,1871,0,0,10979, , , ,698,0,0,698, ,15535,0,0,0,0,0,9108,8065,0,103,0,319,0,0,22,22,1,1040,2223,924,1512,1525,0,0,1,1,0,67,67,0,2,1005,-1,05/01/2013,04/30/2014
IL,IL0263,2015,JUSTICE PUBLIC LIBRARY DISTRICT,7641 SOUTH OAK GROVE AVENUE,JUSTICE,60458,-87.840746,41.751472,17,31,COOK,5246456,Y,LD,SO,ME,13707,13667,1,0,0,1.31,3.9,1.9,5.8,299421,20286,0,18766,338473,159193,27738,186931,25150,25651,3755,54556,85742,327229,299421,0,0,0,299421,0,47123,99,1100,0,1420,0,7,22,29,56,2873,46176,15652,7504,25450,3717,2809,241,208,0,2022,1773,0,15,6121,-1,07/01/2013,06/30/2014
IL,IL0264,2015,KANEVILLE PUBLIC LIBRARY DISTRICT,2S101 HARTER ROAD,KANEVILLE,60144,-88.5268008,41.8387828,17,89,KANE,527306,Y,LD,SO,ME,1264,1260,1,0,0,0,0.75,0.6,1.35,76774,3579,0,8444,88797, , , ,5980,1150,1211,8341, ,71914,0,0,0,0,0,5213,20344,35732,498,0,1117,0,0,22,22,52,1650,5583,3016,662,3713,429,401,50,39,0,1496,893,0,7,3584,-1,07/01/2013,06/30/2014
IL,IL0265,2015,KANKAKEE PUBLIC LIBRARY,201 EAST MERCHANT STREET,KANKAKEE,60901,-87.8641075,41.1190167,17,91,KANKAKEE,111375,Y,CI,SO,ME,27537,27456,1,0,0,0.94,6.56,29.96,36.52,1658658,71430,0,154853,1884941,735087,191629,926716,80000,5858,0,85858,745239,1757813,0,0,0,0,0,1283471,90763,22117,2659,59,3601,0,9,22,31,155,3667,198719,17445,8772,112788,16123,7613,424,170,64,40825,8009,889,43,33876,-1,05/01/2013,04/30/2014
IL,IL0266,2015,KANSAS COMMUNITY MEMORIAL LIBRARY,107 NORTH FRONT STREET,KANSAS,61933,-87.9395694,39.5530642,17,45,EDGAR,17841,Y,CI,SO,ME,1003,1000,1,0,0,0,0.63,0,0.63,23624,1328,0,0,24952, , , ,2779,86,0,2865, ,24173,0,0,0,0,0,0,7381,0,293,0,245,0,0,22,22,6,1360,3025,86,418,1492,1048,187,19,19,0,72,72,0,2,2100,-1,01/01/2013,12/31/2013
IL,IL0267,2015,KEWANEE PUBLIC LIBRARY DISTRICT,102 SOUTH TREMONT STREET,KEWANEE,61443,-89.926383,41.243206,17,73,HENRY,49635,Y,LD,SO,ME,14261,14219,1,0,0,1,2,15,17,543040,35505,17157,83717,679419,413895,70940,484835,72578,31135,0,103713,110604,699152,86679,0,0,0,86679,87146,69826,14539,5503,1178,6950,1,14,22,36,161,2756,110032,5982,5964,109250,12874,8015,210,137,7,3366,2675,18,40,10408,-1,07/01/2013,06/30/2014
IL,IL0268,2015,KIRKLAND PUBLIC LIBRARY,513 WEST MAIN STREET,KIRKLAND,60146,-88.850236,42.092729,17,37,DEKALB,105462,Y,CI,SO,ME,1744,1739,1,0,0,0,0.45,0.69,1.14,46407,3972,0,4423,54802, , , ,7111,0,375,7486, ,43104,0,0,0,0,0,10549,12514,0,79,0,929,0,0,22,22,21,1872,5900,165,534,6848,220,636,25,10,4,154,50,16,5,2400,-1,05/01/2013,04/30/2014
IL,IL0269,2015,KNOXVILLE PUBLIC LIBRARY,200 EAST MAIN STREET,KNOXVILLE,61448,-90.2831693,40.9079737,17,95,KNOX,52069,Y,CI,SO,ME,2911,2902,1,0,0,0,0.8,0.7,1.5,40161,2991,0,2148,45300, , , ,8621,300,0,8921, ,49884,0,0,0,0,0,0,23721,0,185,0,418,0,0,22,22,22,1976,3962,17,541,5093,0,6,13,13,0,295,295,0,2,698,-1,05/01/2013,04/30/2014
IL,IL0270,2015,LACON PUBLIC LIBRARY DISTRICT,205 SIXTH STREET,LACON,61540,-89.4118568,41.0258191,17,123,MARSHALL,12014,Y,LD,SO,ME,1937,1931,1,0,0,0,0.63,1.25,1.88,42990,3475,0,12564,59029, , , ,5390,275,2851,8516, ,59858,0,0,0,0,0,7579,11645,4492,670,1178,2879,1,1,22,23,54,1466,11889,3583,511,25796,1894,1747,4,4,0,294,294,0,6,925,-1,07/01/2013,06/30/2014
IL,IL0271,2015,LADD PUBLIC LIBRARY DISTRICT,125 NORTH MAIN STREET,LADD,61329,-89.2191467,41.3818486,17,11,BUREAU,33840,Y,LD,SO,ME,1588,1583,1,0,0,0,0.43,0.43,0.86,37175,1985,0,2769,41929, , , ,10095,1000,2105,13200, ,52260,0,0,0,0,0,0,11306,21692,139,1776,1225,106,0,22,22,10,1768,4680,780,941,6313,0,400,48,46,0,943,743,0,4,655,-1,07/01/2013,06/30/2014
IL,IL0272,2015,IRA C. REED PUBLIC LIBRARY,302 COMMERCIAL STREET,LAFAYETTE,61449,-89.975662,41.109035,17,175,STARK,5813,Y,CI,SO,ME,223,222,1,0,0,0,0.2,0.4,0.6,1154,0,821,3500,5475, , , ,0,0,0,0, ,8140,1154,0,821,0,1975,0,7141,0,35,0,500,0,0,22,22,16,768,1851,23,179,471,0,0,3,3,0,70,70,0,2,622,-1,05/01/2013,04/30/2014
IL,IL0273,2015,LA GRANGE PUBLIC LIBRARY,10 WEST COSSITT AVENUE,LA GRANGE,60525,-87.8696705,41.8123858,17,31,COOK,5246456,Y,CI,SO,ME,15550,15504,1,0,0,9.25,11.13,15.8,26.93,2665634,93324,0,49386,2808344,1021033,330368,1351401,151666,49188,42020,242874,1035744,2630019,0,0,0,861,861,69054,96775,20742,6054,3450,5402,108,49,22,71,294,3544,195060,25704,12543,271057,29094,29796,690,424,97,19824,15555,2056,45,21196,-1,05/01/2013,04/30/2014
IL,IL0274,2015,LAGRANGE PARK PUBLIC LIBRARY DISTRICT,555 NORTH LA GRANGE ROAD,LA GRANGE PARK,60526,-87.8716564,41.8242549,17,31,COOK,5246456,Y,LD,SO,ME,13579,13539,1,0,0,4.69,5.63,9.43,15.06,1639222,74783,1547,59013,1774565,713755,174375,888130,82556,31209,19652,133417,473476,1495023,0,50000,0,40000,90000,19101,77055,22820,24319,3509,6467,117,9,22,31,172,3144,209581,5581,8422,152613,18380,24810,641,412,72,9888,7580,971,26,13193,-1,07/01/2013,06/30/2014
IL,IL0275,2015,LAHARPE CARNEGIE PUBLIC LIBRARY DISTRICT,209 EAST MAIN STREET,LAHARPE,61450,-90.9664883,40.5834363,17,67,HANCOCK,18564,Y,LD,SO,ME,2026,2020,1,0,0,0,0.48,0.7,1.18,55767,3992,0,2838,62597, , , ,8471,641,0,9112, ,62597,0,0,0,0,0,10133,22947,4486,107,1178,360,1,0,22,22,22,1404,8169,331,647,6922,745,1172,19,8,6,538,298,113,3,780,-1,07/01/2013,06/30/2014
IL,IL0276,2015,LAKE BLUFF PUBLIC LIBRARY,123 EAST SCRANTON AVENUE,LAKE BLUFF,60044,-87.843059,42.279677,17,97,LAKE,705186,Y,CI,SO,ME,5722,5705,1,0,0,4,4,7.76,11.76,849607,7153,0,37905,894665,427660,122500,550160,59736,28190,17551,105477,227863,883500,0,0,0,10463,10463,67746,38785,14492,2261,8777,3441,1200,5,22,27,154,2727,78344,9092,4499,100482,305,1567,351,208,50,13944,12807,251,12,7988,-1,05/01/2013,04/30/2014
IL,IL0277,2015,LAKE FOREST LIBRARY,360 EAST DEERPATH ROAD,LAKE FOREST,60045,-87.837731,42.251649,17,97,LAKE,705186,Y,CI,SO,ME,19375,19318,1,0,0,9.85,9.85,18.38,28.23,3718523,77373,0,130032,3925928,1738880,623372,2362252,241147,166768,104336,512251,379507,3254010,0,0,0,0,0,270209,125092,15324,12845,7924,10758,133,38,22,60,329,3536,465032,90924,15403,450896,15112,6343,318,262,0,13274,10705,0,31,195916,-1,05/01/2013,04/30/2014
IL,IL0278,2015,LAKE VILLA PUBLIC LIBRARY DISTRICT,1001 EAST GRAND AVENUE,LAKE VILLA,60046,-88.058794,42.41538,17,97,LAKE,705186,Y,LD,SO,ME,40276,40158,1,0,0,7.95,10.73,28.1,38.83,4741644,64662,3500,166339,4976145,1799816,496854,2296670,193105,154587,101492,449184,1271037,4016891,0,0,0,0,0,0,171372,12420,17089,921,18797,0,34,22,56,271,3588,300000,50799,25297,903326,26915,41213,1665,1360,103,23878,17599,2934,32,28303,-1,07/01/2013,06/30/2014
IL,IL0279,2015,LAMOILLE-CLARION PUBLIC LIBRARY DISTRICT,81 MAIN STREET,LAMOILLE,61330,-89.2800249,41.5323511,17,11,BUREAU,33840,Y,LD,SO,ME,1832,1827,1,0,0,0,0.88,0.33,1.21,55069,4293,0,5636,64998, , , ,8871,1066,308,10245, ,64581,0,0,0,0,0,0,17546,26068,243,3054,535,0,1,22,23,38,1716,10428,387,555,6708,0,424,40,31,4,874,735,12,9,874,-1,07/01/2013,06/30/2014
IL,IL0280,2015,GREATER WEST CENTRAL PUBLIC LIBRARY DISTRICT,202 NORTH CENTER STREET,AUGUSTA,62311,-90.9498695,40.230292,17,67,HANCOCK,18564,Y,LD,MO,ME,4731,4717,1,4,0,0,0.75,2.18,2.93,123676,7921,3990,0,135587,67494,5758,73252,6309,0,28,6337,60043,139632,0,0,0,0,0,0,66671,1854,126,1234,5256,0,0,22,22,71,5408,29341,712,1140,48690,3153,3958,124,92,12,1634,1162,243,33,6501,-1,07/01/2013,06/30/2014
IL,IL0281,2015,LANARK PUBLIC LIBRARY,110 WEST CARROLL STREET,LANARK,61046,-89.8331562,42.1029647,17,15,CARROLL,14715,Y,CI,SO,ME,1457,1453,1,0,0,0,0.8,0.13,0.93,31758,3520,0,3798,39076, , , ,7741,1396,551,9688, ,28321,0,0,0,0,0,0,17992,751,470,501,1506,0,1,22,23,21,1430,24480,196,848,19026,329,595,23,15,2,777,410,106,15,1750,-1,04/01/2013,03/31/2014
IL,IL0282,2015,LANSING PUBLIC LIBRARY,2750 INDIANA AVENUE,LANSING,60438,-87.5502344,41.5657369,17,31,COOK,5246456,Y,CI,SO,ME,28331,28248,1,0,0,4.38,7.75,13.83,21.58,1929482,29115,3553,46250,2008400,664184,356848,1021032,97197,33265,31453,161915,542277,1725224,0,0,0,0,0,82200,103646,138760,5424,4388,3904,584,28,22,50,322,3120,159815,20682,14626,149251,323,4734,770,274,238,24382,13265,5573,45,34285,-1,05/01/2013,04/30/2014
IL,IL0283,2015,LASALLE PUBLIC LIBRARY,305 MARQUETTE STREET,LA SALLE,61301,-89.0957891,41.3304237,17,99,LA SALLE,111241,Y,CI,SO,ME,9609,9581,1,0,0,2.03,3.03,2.84,5.87,224975,9875,8081,38932,281863,160963,51308,212271,30259,8887,5546,44692,63932,320895,0,0,0,0,0,0,68590,15250,1436,2074,1593,0,13,22,35,64,2912,92916,12420,4219,67196,8011,8314,115,80,12,3088,2382,75,28,9293,-1,05/01/2013,04/30/2014
IL,IL0284,2015,LAWRENCE PUBLIC LIBRARY DISTRICT,814 12TH STREET,LAWRENCEVILLE,62439,-87.6832,38.727965,17,101,LAWRENCE,16519,Y,LD,SO,ME,16833,16784,1,0,0,0,1,3.75,4.75,200251,21041,37500,10734,269526,121979,18347,140326,20027,9440,893,30360,105908,276594,0,0,0,0,0,89075,40372,20534,558,0,439,0,10,22,32,47,2210,35500,56,3868,23306,1876,2409,59,42,1,2422,2056,74,8,5120,-1,07/01/2013,06/30/2014
IL,IL0285,2015,LEBANON PUBLIC LIBRARY,314 WEST SAINT LOUIS STREET,LEBANON,62254,-89.8106287,38.603938,17,163,ST. CLAIR,265729,Y,CI,SO,ME,4418,4405,1,0,0,0,0.48,0.7,1.18,68977,5246,0,6191,80414, , , ,8201,3544,0,11745, ,70601,0,0,0,0,0,3166,15898,120,758,0,902,0,0,22,22,5,2400,25010,65,629,10702,1125,1502,5,1,1,118,39,15,6,6159,-1,05/01/2013,04/30/2014
IL,IL0286,2015,LEMONT PUBLIC LIBRARY DISTRICT,50 EAST WEND STREET,LEMONT,60439,-88.0035864,41.6587208,17,31,COOK,5246456,Y,LD,SO,ME,21685,21621,1,0,0,4.89,8.2,7.73,15.93,1540237,27106,979,49274,1617596,582738,171849,754587,61380,54884,19040,135304,268518,1158409,0,0,0,0,0,50224,83653,16664,5597,2060,4742,4000,29,22,51,99,3536,170000,4470,12320,158189,29551,29409,768,416,61,9004,5981,437,21,12459,-1,07/01/2013,06/30/2014
IL,IL0287,2015,LENA COMMUNITY DISTRICT LIBRARY,300 WEST MASON STREET,LENA,61048,-89.8271682,42.3787798,17,177,STEPHENSON,46435,Y,LD,SO,ME,5301,5285,1,0,0,0,0.95,1.83,2.78,274357,6626,0,14642,295625,78871,4990,83861,9127,0,2593,11720,76342,171923,274357,0,0,0,274357,82758,20579,19280,84,2248,1859,0,2,22,24,38,2416,11760,500,2727,21579,1294,1096,116,110,0,1375,1330,0,8,8000,-1,07/01/2013,06/30/2014
IL,IL0288,2015,LEWISTOWN CARNEGIE PUBLIC LIBRARY DISTRICT,321 WEST LINCOLN AVENUE,LEWISTOWN,61542,-90.1580352,40.3965432,17,57,FULTON,36007,Y,LD,SO,ME,5413,5397,1,0,0,0,0.88,0.45,1.33,87495,9196,0,41000,137691, , , ,14500,750,1100,16350, ,82915,0,0,0,0,0,0,26045,3104,215,0,1239,0,0,22,22,29,2080,5500,2315,2217,16107,0,216,80,80,0,500,500,0,2,2052,-1,07/01/2013,06/30/2014
IL,IL0289,2015,LEXINGTON PUBLIC LIBRARY DISTRICT,207 SOUTH CEDAR STREET,LEXINGTON,61753,-88.7833096,40.6408373,17,113,MCLEAN,174061,Y,LD,SO,ME,2945,2936,1,0,0,0,0.95,2.8,3.75,116575,7361,0,19951,143887,93227,12848,106075,13701,1895,2524,18120,27328,151523,0,0,0,0,0,0,27233,2050,850,0,1726,0,4,22,26,52,2392,18000,6050,1097,22756,2285,1220,35,10,12,576,400,72,9,1878,-1,07/01/2013,06/30/2014
IL,IL0290,2015,LINCOLN PUBLIC LIBRARY DISTRICT,725 PEKIN STREET,LINCOLN,62656,-89.360857,40.147084,17,107,LOGAN,29746,Y,LD,SO,ME,14504,14461,1,0,0,1,2,6.98,8.98,568269,52799,0,48699,669767,319262,38055,357317,50728,7409,11882,70019,221683,649019,0,0,0,0,0,103813,52422,0,2626,0,2441,0,3,22,25,125,4992,121169,12565,7186,121242,14710,12441,249,221,26,5064,4497,462,10,8372,-1,07/01/2013,06/30/2014
IL,IL0292,2015,LISLE LIBRARY DISTRICT,777 FRONT STREET,LISLE,60532,-88.067064,41.796895,17,43,DUPAGE,932708,Y,LD,SO,ME,28504,28420,1,0,0,15.31,18.49,26.48,44.97,4539431,47588,0,114249,4701268,2046364,596972,2643336,276024,122079,84734,482837,1221724,4347897,0,0,0,0,0,522428,117115,38,14235,0,14534,0,41,22,63,427,3588,171458,87401,11603,531051,1262,5266,598,446,0,17967,15868,0,25,36230,-1,07/01/2013,06/30/2014
IL,IL0293,2015,LITCHFIELD PUBLIC LIBRARY DISTRICT,400 NORTH STATE STREET,LITCHFIELD,62056,-89.6554066,39.1773351,17,135,MONTGOMERY,29359,Y,CI,SO,ME,8992,8966,1,0,0,0,0.94,3.39,4.33,243160,32208,0,147,275515,99329,17486,116815,33588,3214,9450,46252,42522,205589,0,0,0,0,0,0,38462,555,2210,0,2006,0,1,22,23,121,2680,28418,9777,1908,44299,110,180,105,88,5,2034,1789,60,12,4116,-1,07/01/2013,06/30/2014
IL,IL0294,2015,A. HERR SMITH & E.E. SMITH LIBRARY,105 EAST ADAMS STREET,LODA,60948,-88.068909,40.517162,17,75,IROQUOIS,28879,Y,CI,SO,ME,1461,1457,1,0,0,0,0.63,0,0.63,56711,3214,0,0,59925, , , ,5995,269,0,6264, ,48631,0,0,0,0,0,835,5863,0,345,0,81,0,1,22,23,2,1251,3287,41,773,8267,0,325,13,3,0,128,32,0,1,351,-1,04/01/2013,03/31/2014
IL,IL0295,2015,HELEN M. PLUM MEMORIAL PUBLIC LIBRARY DISTRICT,110 WEST MAPLE STREET,LOMBARD,60148,-88.020346,41.883929,17,43,DUPAGE,932708,Y,LD,SO,ME,43390,43263,1,0,0,13.6,18.98,24.95,43.93,3562079,95489,0,118374,3775942,1800127,529204,2329331,238853,200000,0,438853,602750,3370934,0,0,0,0,0,102631,167773,18185,15286,4151,8139,0,44,22,66,343,3628,259314,69699,16879,540001,2164,7837,574,401,9,18089,15848,134,34,42434,-1,07/01/2013,06/30/2014
IL,IL0296,2015,LOSTANT COMMUNITY LIBRARY,102 WEST THIRD STREET,LOSTANT,61334,-89.059594,41.142491,17,99,LA SALLE,111241,Y,LD,SO,ME,912,909,1,0,0,0,0.75,0,0.75,25977,1324,0,903,28204, , , ,1622,0,0,1622, ,25794,0,0,0,0,0,0,6114,0,30,0,431,0,0,22,22,1,1300,1397,23,134,1301,0,96,39,39,0,274,274,0,4,544,-1,07/01/2013,06/30/2014
IL,IL0297,2015,LOVINGTON PUBLIC LIBRARY DISTRICT,110 WEST STATE STREET,LOVINGTON,61937,-88.6343371,39.7155639,17,139,MOULTRIE,14837,Y,LD,SO,ME,1843,1838,1,0,0,0,1,0.5,1.5,78294,3241,1123,255,82913, , , ,3096,1025,150,4271, ,76240,0,0,0,0,0,0,21375,0,198,0,852,0,0,22,22,3,1767,15132,902,399,6688,1209,1902,49,31,3,517,386,14,5,1554,-1,07/01/2013,06/30/2014
IL,IL0298,2015,LYONS PUBLIC LIBRARY,4209 JOLIET AVENUE,LYONS,60534,-87.820771,41.814943,17,31,COOK,5246456,Y,CI,SO,ME,10729,10698,1,0,0,1.94,1.94,6.75,8.69,586818,24318,0,26300,637436,246706,24390,271096,37491,16285,40963,94739,111049,476884,0,0,0,0,0,15000,52255,17200,2147,0,2864,0,10,22,32,116,3276,70574,7515,5924,56674,9895,5561,108,94,1,2762,2229,162,9,10521,-1,01/01/2013,12/31/2013
IL,IL0299,2015,M-C RIVER VALLEY PUBLIC LIBRARY DISTRICT,304 MAIN STREET,MEREDOSIA,62665,-90.561071,39.83068,17,137,MORGAN,34929,Y,LD,SO,ME,1738,1733,1,0,0,0,1.25,0.55,1.8,60450,22009,0,1087,83546, , , ,7979,0,2818,10797, ,71558,0,0,0,0,0,8693,19763,4486,150,1178,3010,0,0,22,22,26,1716,15320,184,848,9765,2,82,5,5,0,149,149,0,3,1867,-1,07/01/2013,06/30/2014
IL,IL0300,2015,MCCOOK PUBLIC LIBRARY DISTRICT,8419 WEST 50TH STREET,MCCOOK,60525,-87.831173,41.8003258,17,31,COOK,5246456,Y,LD,SO,ME,228,227,1,0,0,0.88,0.88,2.55,3.43,480000,17885,0,0,497885,119942,24720,144662,12947,1099,7614,21660,380370,546692,1467322,0,0,0,1467322,69271,18508,0,2644,0,5950,0,5,22,27,78,1530,5760,1248,185,28102,11095,9986,51,50,0,233,198,0,2,622,-1,07/01/2013,06/30/2014
IL,IL0301,2015,MCHENRY PUBLIC LIBRARY DISTRICT,809 NORTH FRONT STREET,MCHENRY,60050,-88.274614,42.339233,17,111,MCHENRY,307283,Y,LD,SO,ME,42023,41900,1,0,0,10.61,10.61,29.5,40.11,3149633,52529,0,180805,3382967,1574762,508016,2082778,143410,89740,98459,331609,486168,2900555,0,0,0,0,0,500060,125887,12795,13962,6265,15135,384,39,22,61,307,3372,225825,46072,20581,559789,29378,28083,523,279,93,19465,14019,1647,64,41457,-1,07/01/2013,06/30/2014
IL,IL0302,2015,RIVER EAST PUBLIC LIBRARY DISTRICT,813 WEST IL ROUTE 120,MCHENRY,60051,-88.2134659,42.3347742,17,111,MCHENRY,307283,Y,LD,SO,ME,4478,4465,1,0,0,1,1.1,1.1,2.2,156420,6627,0,2678,165725,90953,11748,102701,8116,5824,7482,21422,75044,199167,0,0,0,0,0,21434,33716,360,377,22000,6780,250,0,22,22,55,2600,29800,7300,2282,34135,30,449,205,115,40,4415,2980,675,8,9000,-1,07/01/2013,06/30/2014
IL,IL0303,2015,MACKINAW DISTRICT PUBLIC LIBRARY,117 SOUTH MAIN STREET,MACKINAW,61755,-89.359176,40.536285,17,179,TAZEWELL,135707,Y,LD,SO,ME,5231,5216,1,0,0,0,1,1.88,2.88,157393,10222,0,1473,169088,77884,5987,83871,21717,684,12121,34522,43401,161794,0,0,0,0,0,0,31226,4486,1630,1178,2518,1,1,22,23,42,1872,22915,1534,3254,47058,5556,1848,168,63,0,2778,1724,0,2,670,-1,07/01/2013,06/30/2014
IL,IL0304,2015,MOUNT HOPE-FUNK'S GROVE TOWNSHIPS PUBLIC LIBRARY DISTRICT,111 SOUTH HAMILTON STREET,MCLEAN,61754,-89.1706612,40.3136151,17,113,MCLEAN,174061,Y,LD,SO,ME,1348,1344,1,0,0,0,0.5,0.6,1.1,108306,1685,0,1979,111970, , , ,11578,1570,1797,14945, ,77448,0,0,0,0,0,0,14663,4486,94,1178,1412,1,0,22,22,33,1456,15600,41,522,11273,1142,1199,43,26,1,1255,1051,9,5,1554,-1,07/01/2013,06/30/2014
IL,IL0305,2015,MCCOY MEMORIAL LIBRARY,118 SOUTH WASHINGTON STREET,MCLEANSBORO,62859,-88.536605,38.0938378,17,65,HAMILTON,8296,Y,CI,SO,ME,2883,2875,1,0,0,0,0.98,0.08,1.06,18669,2962,0,5294,26925, , , ,360,0,228,588, ,36733,0,0,0,0,0,0,12116,0,356,0,338,0,0,22,22,22,2028,7547,1110,1848,12416,0,180,43,13,0,437,264,0,3,1841,-1,05/01/2013,04/30/2014
IL,IL0306,2015,MACOMB PUBLIC LIBRARY DISTRICT,235 SOUTH LAFAYETTE STREET,MACOMB,61455,-90.6717992,40.4571835,17,109,MCDONOUGH,31880,Y,LD,SO,ME,19288,19231,1,0,0,0.88,5.88,1.65,7.53,416024,47743,0,23488,487255,213755,69161,282916,47620,1048,5411,54079,73180,410175,0,1429245,0,836502,2265747,836502,57887,4623,3265,1199,1410,1,0,22,22,74,3240,89555,26345,5388,61013,4881,5008,465,420,0,3285,2685,0,8,1961,-1,07/01/2013,06/30/2014
IL,IL0307,2015,SOUTH MACON PUBLIC LIBRARY DISTRICT,451 WEST GLENN STREET,MACON,62544,-89.0060247,39.7073569,17,115,MACON,108350,Y,LD,SO,ME,2263,2256,1,0,0,0,1.35,0.88,2.23,99938,2828,0,29093,131859,54227,6395,60622,13515,306,1505,15326,33149,109097,0,0,0,0,0,0,13065,81,792,0,529,0,1,22,23,28,1845,6344,827,1158,4965,2870,2232,15,12,0,1244,1230,0,5,830,-1,07/01/2013,06/30/2014
